k,x1,x2,f,grad_norm,error
46,3.115144520950823,0.5194674538997097,0.00017853774908807145,0.020116294863538154,0.11677860448871533
47,3.1151009887724603,0.5191561659408156,0.00017554269368643308,0.006722038826076287,0.1166841733481885
48,3.1083623640922022,0.518899501858699,0.00016323167461282346,0.0606206285715373,0.10999815053971575
49,3.108440169660602,0.5179555055349505,0.000138780482206905,0.010698178950009107,0.10991665285586055
50,3.1082414228757766,0.518161881457841,0.000137802178464805,0.009474336488436501,0.10975454233999327
51,3.1081285171467705,0.517888181756115,0.00013733671409186791,0.011675890809132042,0.10959819007127468
52,3.1050927969732176,0.5169610396987073,0.00013304688467950744,0.041486148514864166,0.10645267889214936
53,3.1049162984504846,0.5175847694701399,0.00012151434922413796,0.00789423532120082,0.10637976216305953
54,3.104796179408819,0.5174078190703244,0.0001207315642874853,0.006758582043664444,0.10623215795356174
55,3.104630488258205,0.5175387934404015,0.0001202113437829302,0.007977416002665157,0.1060902839495469
56,3.0938663412632597,0.5161506743545327,8.685943382281597e-05,0.03655734206736255,0.09524565241656378
57,3.0939095791646545,0.5155811046925447,7.795380833699257e-05,0.006561574423488436,0.09519338150482178
58,3.0937824069220605,0.5157030132077285,7.754429532171762e-05,0.005764351327395356,0.0950879827943418
59,3.0937065327693087,0.5155396360861121,7.732415058221569e-05,0.007036930032018468,0.09498628623824773
60,3.0897829882839565,0.5144563116550959,7.425222471767343e-05,0.0376298964151247,0.09093937503560451
61,3.089642594627883,0.5150272713463548,6.484547346785376e-05,0.0065173355059856015,0.09089341921028124
62,3.089576692826849,0.5148661376654928,6.452861640357476e-05,0.005830151362314234,0.0908019049738772
63,3.089463105907123,0.5150085877282022,6.440460903992489e-05,0.007259840932241919,0.09071331227633701
64,3.0885476924210713,0.5150094786652014,6.375410275927994e-05,0.018111761750135007,0.08981079157260437
65,3.0885514620735193,0.5147265074958006,6.152397349979647e-05,0.003915556759234645,0.08976765262822568
66,3.088354523668054,0.5148179188382607,6.124758066920077e-05,0.006838652563728844,0.08958846226666695
67,3.0883028678131743,0.5146105478276944,6.120845527714147e-05,0.008670213833382446,0.0895034332964735
68,3.0881983323405833,0.5145638072379161,6.11770203570359e-05,0.01071945777182912,0.08939267480573089
69,3.088129967683964,0.5147167114091198,6.035360132692772e-05,0.0031502029993941746,0.08935028146948308
70,3.0874361545586706,0.5144170951164534,5.9318844216218515e-05,0.012088340430629054,0.08861678032745603
71,3.087365201532124,0.514592142090194,5.8292993050532156e-05,0.0032131002453433177,0.08857544270015846
72,3.0870385961098714,0.5144096028142442,5.7729028147162304e-05,0.007939857545669449,0.0882233181536582
73,3.0869792292721883,0.5145185364188204,5.725249140289674e-05,0.002848994405987777,0.08818261860779882
74,3.0841218872586977,0.5138323002044538,5.13493159322556e-05,0.014309298195836333,0.08525153631994667
75,3.084049429079252,0.514043816335449,4.9949995714833765e-05,0.0032182129350563906,0.08521464255520896
76,3.0839130147498586,0.5139265099643213,4.9706514205143513e-05,0.005241585278980748,0.085060811918276
77,3.0838170344893245,0.5140592430757953,4.964467400546666e-05,0.006586367733687824,0.08498798495345632
78,3.083434032780622,0.514074581315076,4.9485923330309486e-05,0.012165070441578482,0.08461283392744008
79,3.0834294029937435,0.5138845584819821,4.846297368383816e-05,0.0029553811077123173,0.08457686591575755
80,3.0831063502439395,0.5139779157587553,4.828136830872112e-05,0.009166439240857825,0.08427364700680283
81,3.0830942617687094,0.5138352012008942,4.7681177218621905e-05,0.0026552079422448253,0.08423816908715444
82,3.0824627683340955,0.5138927699630367,4.7040441409851206e-05,0.010735876982421953,0.08362486005111493
83,3.0824556539577275,0.5137251728172634,4.6236460089033585e-05,0.002754407185888572,0.08359016233062502
84,3.0821454480362687,0.5137938436995658,4.591525931577873e-05,0.0074761440002211,0.08329552663311138
85,3.0821301042797398,0.5136780410443547,4.5503627390407057e-05,0.0024546306443043193,0.08326129254228509
86,3.0796845425204262,0.5136213947905983,4.4494979992088846e-05,0.02461259222238349,0.08084039035488977
